Time,Torque,RPM,Ia,Ib,Ic
9.171,1.25830560618256,1349.05908007734,0.266274263625334,0.365427648187528,-0.631701911812862
9.172,1.25830560618377,1349.05908007734,0.0753429468551735,0.507751213786845,-0.583094160642018
9.173,1.25830560618508,1349.05908007734,-0.122963462498726,0.600372552869862,-0.477409090371136
9.174,1.25830560618654,1349.05908007734,-0.309233351406458,0.634225243436324,-0.324991892029867
9.175,1.25830560618797,1349.05908007734,-0.465233325323131,0.605995548268099,-0.140762222944968
9.176,1.25830560618904,1349.05908007734,-0.575693019886027,0.518446786615671,0.0572462332703562
9.177,1.25830560618999,1349.05908007735,-0.629799870573414,0.380148841258148,0.249651029315266
9.178,1.25830560619067,1349.05908007735,-0.622257521855422,0.204639278665441,0.417618243189981
9.179,1.25830560619096,1349.05908007735,-0.553804271374924,0.00909819767088543,0.544706073704039
9.18,1.25830560619103,1349.05908007736,-0.431140800230979,-0.187333478302661,0.61847427853364
9.181,1.25830560619098,1349.05908007736,-0.266274263625968,-0.365427648190911,0.631701911816879
9.182,1.25830560619076,1349.05908007737,-0.075342946855052,-0.507751213790299,0.583094160645351
9.183,1.25830560619059,1349.05908007737,0.12296346249916,-0.600372552873273,0.477409090374113
9.184,1.2583056061904,1349.05908007738,0.309233351407242,-0.634225243439664,0.324991892032422
9.185,1.25830560618998,1349.05908007738,0.465233325324204,-0.605995548270974,0.14076222294677
9.186,1.25830560618957,1349.05908007739,0.575693019887296,-0.518446786618593,-0.0572462332687027
9.187,1.25830560618899,1349.05908007739,0.629799870574877,-0.380148841261066,-0.249651029313811
9.188,1.25830560618812,1349.05908007739,0.622257521856899,-0.204639278668122,-0.417618243188777
9.189,1.2583056061872,1349.05908007739,0.553804271377106,-0.00909819767404156,-0.544706073703065
9.19,1.25830560618586,1349.05908007739,0.431140800233567,0.187333478299416,-0.618474278532983
9.191,1.25830560618458,1349.05908007739,0.266274263628562,0.365427648187845,-0.631701911816407
9.192,1.25830560618361,1349.05908007739,0.0753429468584133,0.507751213787345,-0.583094160645759
9.193,1.25830560618263,1349.05908007739,-0.122963462495466,0.600372552870618,-0.477409090375152
9.194,1.25830560618179,1349.05908007738,-0.309233351403422,0.634225243437194,-0.324991892033772
9.195,1.25830560618139,1349.05908007738,-0.46523332532024,0.605995548269405,-0.140762222949165
9.196,1.25830560618102,1349.05908007738,-0.575693019883469,0.518446786617575,0.0572462332658942
9.197,1.25830560618084,1349.05908007737,-0.629799870571306,0.380148841260735,0.24965102931057
9.198,1.25830560618072,1349.05908007737,-0.622257521853932,0.204639278668694,0.417618243185239
9.199,1.25830560618058,1349.05908007736,-0.553804271374014,0.00909819767457142,0.544706073699442
9.2,1.25830560618082,1349.05908007736,-0.431140800230813,-0.187333478298607,0.618474278529419
9.201,1.25830560618139,1349.05908007735,-0.266274263626371,-0.365427648186747,0.631701911813117
9.202,1.2583056061822,1349.05908007735,-0.0753429468559701,-0.507751213786154,0.583094160642124
9.203,1.25830560618333,1349.05908007734,0.122963462497884,-0.600372552869226,0.477409090371341
9.204,1.25830560618472,1349.05908007734,0.309233351405563,-0.634225243435797,0.324991892030233
9.205,1.25830560618613,1349.05908007734,0.465233325322321,-0.605995548267384,0.140762222945063
9.206,1.25830560618761,1349.05908007734,0.575693019885301,-0.518446786615169,-0.0572462332701318
9.207,1.25830560618892,1349.05908007734,0.629799870572804,-0.380148841257832,-0.249651029314972
9.208,1.25830560618979,1349.05908007735,0.622257521854639,-0.204639278664913,-0.417618243189726
9.209,1.25830560619051,1349.05908007735,0.553804271374315,-0.00909819767055935,-0.544706073703756
9.21,1.25830560619098,1349.05908007736,0.431140800230602,0.187333478302835,-0.618474278533438
9.211,1.25830560619114,1349.05908007736,0.266274263625395,0.365427648191152,-0.631701911816546
9.212,1.25830560619116,1349.05908007737,0.0753429468545937,0.507751213790476,-0.58309416064507
9.213,1.25830560619112,1349.05908007737,-0.122963462499472,0.600372552873426,-0.477409090373954
9.214,1.25830560619092,1349.05908007738,-0.309233351407537,0.634225243439611,-0.324991892032074
9.215,1.25830560619073,1349.05908007738,-0.465233325324515,0.605995548270948,-0.140762222946433
9.216,1.25830560619047,1349.05908007739,-0.575693019887624,0.518446786618583,0.0572462332690408
9.217,1.25830560618983,1349.05908007739,-0.629799870575007,0.380148841260673,0.249651029314334
9.218,1.25830560618909,1349.05908007739,-0.622257521857055,0.204639278667809,0.417618243189246
9.219,1.25830560618818,1349.0590800774,-0.553804271376922,0.00909819767342219,0.5447060737035
9.22,1.25830560618705,1349.0590800774,-0.431140800233161,-0.187333478300183,0.618474278533344
9.221,1.25830560618601,1349.0590800774,-0.266274263628706,-0.365427648188394,0.631701911817099
9.222,1.25830560618468,1349.0590800774,-0.075342946858242,-0.507751213787881,0.583094160646123
9.223,1.25830560618352,1349.05908007739,0.122963462495876,-0.600372552871055,0.477409090375179
9.224,1.25830560618271,1349.05908007739,0.309233351403544,-0.634225243437961,0.324991892034416
9.225,1.25830560618187,1349.05908007739,0.465233325320448,-0.605995548269945,0.140762222949497
9.226,1.25830560618123,1349.05908007738,0.575693019883724,-0.518446786618272,-0.0572462332654522
